user_id,food_id,interaction_type,timestamp,rating
khansen,laklak,click,2024-02-13 12:53:56,
khansen,lahang,rating,2024-03-03 14:39:41,2.5
khansen,kue ombus-ombus,purchase,2024-07-29 12:01:44,
khansen,roti jala,purchase,2024-11-04 04:14:45,
khansen,serbat kweni,click,2024-04-15 14:58:09,
khansen,gonjeng,rating,2023-12-05 00:11:39,4.0
khansen,cimpa,rating,2024-06-22 07:40:04,4.0
khansen,godekh sagu,rating,2024-01-26 00:47:10,3.0
khansen,kue goreng gadong,rating,2024-10-15 14:28:06,4.5
khansen,wedang dayak,click,2024-10-16 16:59:07,
wlove,sagu sep,rating,2024-05-28 06:49:14,3.0
wlove,coto makassar,click,2023-12-23 17:06:52,
wlove,golla kambu,click,2024-04-18 06:06:22,
wlove,carang gesing pisang,click,2024-08-09 16:32:22,
wlove,kue talam pisang,rating,2024-01-08 11:58:23,5.0
wlove,kasuami,purchase,2024-02-06 19:23:39,
wlove,ayam iloni,rating,2024-07-29 06:40:59,4.5
wlove,karuang,purchase,2024-08-09 16:11:41,
wlove,ikan kuah kuning,click,2024-08-05 07:01:56,
wlove,nasi tiwul,rating,2023-12-05 01:56:16,4.5
wlove,godok pisang,rating,2024-01-20 13:41:56,4.0
wlove,sambusa,rating,2024-09-17 19:50:24,3.5
wlove,wadi,rating,2024-06-17 05:11:38,4.5
wlove,ketupat kandangan,add_to_wishlist,2024-07-11 10:10:28,
wlove,mutioro jagung manis,purchase,2024-10-28 23:46:33,
wlove,nasi palekko,click,2024-06-29 06:38:25,
wlove,pepes ikan patin kucai,click,2024-02-19 21:10:57,
wlove,nasi gemuk,purchase,2024-03-23 14:16:44,
wlove,kawok,add_to_wishlist,2024-08-04 07:59:27,
wlove,duo sale,rating,2023-12-12 00:20:14,4.5
wlove,kasuami,add_to_wishlist,2024-10-25 01:43:58,
wlove,nasi palekko,click,2024-02-15 00:27:27,
wlove,nasi balap puyung,click,2024-04-18 16:42:48,
wlove,bakmi jawa,click,2024-06-17 07:39:59,
qrobbins,sayur ares,click,2024-01-08 10:19:04,
qrobbins,saut,purchase,2024-11-03 20:19:24,
qrobbins,es tambring,purchase,2024-11-11 17:40:58,
qrobbins,wedang uwuh,rating,2024-05-22 14:41:32,4.5
qrobbins,wadi,rating,2024-01-02 05:05:47,5.0
qrobbins,ikan gohu,rating,2024-02-06 10:38:42,1.0
qrobbins,sirup batumandi,click,2024-10-09 09:43:40,
qrobbins,es buah matoa,purchase,2024-02-27 23:02:03,
qrobbins,kue talam pisang,click,2024-11-02 07:11:22,
qrobbins,kue kui kui,purchase,2024-09-02 20:43:14,
qrobbins,lappet,purchase,2024-02-19 18:05:07,
qrobbins,wadi,purchase,2024-01-13 15:14:20,
qrobbins,es air mata pengantin,click,2024-09-13 20:53:00,
qrobbins,lahang bambu,rating,2024-12-01 12:18:02,3.0
anthonyrichards,keladi tumbuk,click,2024-09-20 15:47:30,
anthonyrichards,nasi jaha,purchase,2024-07-18 04:27:43,
anthonyrichards,kue bangkit,purchase,2024-03-27 23:36:40,
anthonyrichards,gence ruan,rating,2024-06-10 19:34:09,5.0
anthonyrichards,binte biluhuta,click,2024-02-19 00:19:33,
anthonyrichards,tinutuan,click,2024-10-28 07:09:14,
anthonyrichards,rujak soto banyuwangi,click,2024-09-13 09:56:33,
anthonyrichards,nasi jaha,rating,2024-08-05 01:40:10,2.0
anthonyrichards,sate padang,rating,2024-01-19 20:58:17,5.0
anthonyrichards,juhu ubut rota,purchase,2024-10-02 17:13:12,
anthonyrichards,ayam bambu,purchase,2024-06-22 18:42:15,
anthonyrichards,dolung-dolung,click,2024-08-07 10:20:54,
anthonyrichards,kolo,purchase,2024-11-26 04:45:35,
anthonyrichards,sambusa,click,2024-07-24 03:02:11,
anthonyrichards,godok pisang,purchase,2024-03-13 05:25:47,
anthonyrichards,lontong orari,rating,2024-09-06 19:50:33,4.0
anthonyrichards,gulai taboh,purchase,2024-02-07 22:36:35,
anthonyrichards,gabing,click,2024-07-10 09:23:14,
anthonyrichards,rabeg,rating,2024-02-28 05:26:18,1.5
anthonyrichards,ikan bungkus,click,2024-09-01 20:17:22,
anthonyrichards,sate lilit,rating,2023-12-18 03:53:31,5.0
anthonyrichards,jaje bendu,click,2023-12-19 03:45:07,
anthonyrichards,kue ombus-ombus,rating,2023-12-11 01:53:08,4.0
sduncan,wedang uwuh,rating,2024-03-22 20:32:25,5.0
sduncan,bir pletok,purchase,2023-12-23 06:42:06,
sduncan,sarabba,purchase,2024-08-24 19:16:11,
sduncan,sarabba,purchase,2024-07-06 04:34:12,
sduncan,stmj,purchase,2024-11-04 10:02:35,
sduncan,bir pletok,add_to_wishlist,2024-02-18 08:40:44,
sduncan,mina sarua,click,2024-10-17 09:29:12,
sduncan,bir kotjok,rating,2024-11-13 01:56:50,4.0
sduncan,wedang ronde,click,2024-06-12 17:54:07,
sduncan,ie seureubet,rating,2024-09-13 12:17:15,5.0
sduncan,sarabba,click,2024-08-14 03:10:33,
sduncan,kopi dabe,purchase,2024-08-06 15:12:48,
sduncan,rujak bulung,click,2024-02-05 07:53:46,
sduncan,rujak cingur,rating,2024-07-17 11:43:07,5.0
sduncan,mie aceh,purchase,2024-05-09 00:31:57,
sduncan,mie aceh,click,2024-01-06 22:23:54,
sduncan,sambal raja,rating,2024-03-10 02:21:25,4.0
sduncan,sambal colo-colo,rating,2024-08-20 06:42:44,2.5
sduncan,air guraka,add_to_wishlist,2024-01-11 08:39:39,
sduncan,stmj,click,2024-05-26 22:26:33,
sduncan,wedang ronde,click,2024-03-02 09:57:33,
sduncan,sambal colo-colo,rating,2024-01-18 21:21:38,2.5
sduncan,teh secang,click,2023-12-18 20:53:58,
sduncan,rusip,click,2024-02-02 18:57:06,
sduncan,teh secang,purchase,2024-12-01 16:28:24,
sduncan,sarabba,purchase,2024-08-03 21:04:54,
sduncan,pempek,purchase,2024-09-04 14:35:22,
sduncan,mie aceh,click,2024-12-03 05:09:17,
hernandezamanda,nasi jaha,rating,2024-06-18 18:02:33,5.0
hernandezamanda,kopi sidikalang,click,2024-03-03 08:54:05,
hernandezamanda,arak bali,rating,2024-09-05 06:26:26,3.5
hernandezamanda,ikan tamban salai,purchase,2024-08-28 05:48:53,
hernandezamanda,kue talam pisang,click,2024-03-25 01:48:51,
hernandezamanda,lontong orari,purchase,2023-12-18 16:36:08,
hernandezamanda,juhu ubut rota,purchase,2024-09-12 21:49:06,
hernandezamanda,gogos,click,2024-06-18 07:36:44,
hernandezamanda,mie aceh,purchase,2024-05-12 12:36:50,
hernandezamanda,kue ombus-ombus,purchase,2024-04-09 12:40:37,
hernandezamanda,teh tayu,click,2024-01-26 02:31:16,
hernandezamanda,sopi,purchase,2024-02-08 21:46:03,
hernandezamanda,kue goreng gadong,rating,2024-06-15 07:18:58,1.0
hernandezamanda,gogos,purchase,2024-08-31 17:22:34,
hernandezamanda,sinonggi,purchase,2024-03-26 00:12:21,
hernandezamanda,kopi joss,click,2024-07-04 23:59:40,
hernandezamanda,binte biluhuta,click,2024-10-17 04:49:11,
hernandezamanda,kopi dabe,purchase,2024-08-10 23:43:08,
hernandezamanda,sate maranggi,rating,2024-08-20 04:42:15,4.0
hoopermary,cao menek,purchase,2024-10-21 09:30:11,
hoopermary,teh tayu,add_to_wishlist,2023-12-23 03:37:24,
hoopermary,lupis,rating,2024-08-24 00:10:17,4.5
hoopermary,putu bambu,click,2024-11-11 15:57:24,
hoopermary,peuyeum,purchase,2024-10-26 07:12:27,
hoopermary,kue karud,rating,2023-12-25 10:04:39,3.5
hoopermary,es oyen,rating,2024-07-23 11:55:18,5.0
hoopermary,bajigur,purchase,2024-03-01 23:37:13,
williamsjessica,mina sarua,rating,2024-08-16 00:17:52,4.5
williamsjessica,gulai tambusu,purchase,2024-02-05 15:41:05,
williamsjessica,putu bambu,purchase,2024-02-18 06:11:08,
williamsjessica,pantiaw,click,2024-04-04 03:48:03,
williamsjessica,mutioro jagung manis,rating,2023-12-18 00:50:20,4.5
williamsjessica,gulai tambusu,rating,2024-11-24 20:13:58,5.0
williamsjessica,ikan tamban salai,purchase,2024-10-31 06:08:19,
williamsjessica,nasi uduk,rating,2023-12-27 21:40:31,4.5
williamsjessica,sinonggi,add_to_wishlist,2024-06-09 00:00:00,
williamsjessica,pantiaw,purchase,2024-06-29 21:38:26,
williamsjessica,sei daging sapi,purchase,2024-01-07 07:38:29,
williamsjessica,kue lontas,click,2024-04-30 22:01:26,
williamsjessica,pindang patin,click,2024-05-25 13:33:46,
williamsjessica,kue lontas,purchase,2024-02-14 08:29:42,
williamsjessica,es tambring,click,2024-07-25 02:23:30,
williamsjessica,nasi grombyang,click,2024-03-07 02:15:43,
williamsjessica,daging masak hitam,click,2024-10-10 15:15:50,
williamsjessica,sup gangan,click,2023-12-31 04:03:55,
williamsjessica,lemet singkong,click,2024-07-15 18:23:17,
williamsjessica,puding legung,purchase,2024-11-10 07:02:14,
williamsjessica,ayam bambu,rating,2024-06-03 13:11:08,1.0
williamsjessica,iwak pakasam,rating,2024-07-05 06:49:49,5.0
williamsjessica,mie tarempa,click,2024-01-23 05:20:53,
williamsjessica,ilabulo,click,2024-09-16 12:48:58,
williamsjessica,sop konro,purchase,2024-07-09 01:28:21,
williamsjessica,kasuami,click,2024-04-16 02:16:57,
williamsjessica,barongko,rating,2024-06-12 05:31:44,5.0
perezyesenia,sambusa,rating,2024-06-09 17:16:33,4.5
perezyesenia,soto lamongan,click,2024-08-26 10:22:38,
perezyesenia,congyang,rating,2024-03-05 08:32:01,3.0
perezyesenia,kawok,click,2024-02-26 03:06:21,
perezyesenia,poteng jaje tujak,purchase,2024-06-17 04:36:21,
perezyesenia,bihun bebek medan,click,2024-09-10 08:25:38,
perezyesenia,bakmi jawa,purchase,2024-08-19 03:07:20,
perezyesenia,bangamat,click,2024-05-28 06:48:53,
perezyesenia,daging masak hitam,click,2024-02-07 00:21:40,
perezyesenia,godok pisang,purchase,2024-08-12 05:10:50,
perezyesenia,ce huan tiau,click,2024-04-03 05:43:13,
perezyesenia,kue putu kuning,rating,2024-03-16 09:00:26,4.0
perezyesenia,es laksamana mengamuk,purchase,2024-05-23 10:08:12,
perezyesenia,pisang epe,click,2024-10-04 05:16:36,
perezyesenia,gerem asem,purchase,2024-04-10 23:28:06,
perezyesenia,lempah kuning,click,2024-03-28 04:01:45,
perezyesenia,jus patikala,add_to_wishlist,2024-10-05 08:47:35,
perezyesenia,pisang goreng pontianak,purchase,2024-04-22 21:45:06,
perezyesenia,es oyen,click,2024-01-04 01:36:35,
perezyesenia,es kelacin,click,2023-12-05 17:35:07,
perezyesenia,ikan kuah kuning,click,2024-09-13 04:43:30,
perezyesenia,minuman sarai,rating,2024-03-12 21:43:15,1.0
perezyesenia,sate padang,click,2024-06-16 03:47:21,
rjuarez,agar hijau kolak pisang,rating,2024-07-02 04:26:05,4.5
rjuarez,ikan kuah kuning,click,2024-08-31 00:15:49,
rjuarez,rujak soto banyuwangi,purchase,2024-08-29 11:16:56,
rjuarez,mie aceh,add_to_wishlist,2023-12-27 05:02:47,
rjuarez,pisang epe,purchase,2024-01-12 12:48:52,
rjuarez,plecing kangkung,purchase,2024-01-17 13:31:49,
danielchristine,rabeg,click,2024-07-05 07:40:31,
danielchristine,pantiaw,click,2024-04-20 06:58:45,
danielchristine,kue kui kui,purchase,2024-04-25 00:56:59,
danielchristine,kue mayang papan,click,2024-08-17 20:11:17,
danielchristine,lupis,click,2024-04-17 13:02:13,
danielchristine,godok pisang,purchase,2024-03-21 17:27:09,
danielchristine,sekoteng,rating,2024-08-29 06:54:57,4.0
danielchristine,sirup batumandi,purchase,2024-10-06 01:09:55,
danielchristine,mie celor,purchase,2024-01-01 04:51:12,
danielchristine,lontong medan,rating,2023-12-06 08:32:14,1.5
danielchristine,sate temburung,click,2024-08-15 06:27:04,
danielchristine,golla kambu,click,2024-10-09 16:58:10,
danielchristine,pempek,rating,2024-01-11 06:50:01,4.5
danielchristine,nasi jaha,rating,2024-09-15 23:06:25,4.0
danielchristine,teh gaharu,rating,2024-09-24 02:21:51,1.0
qwilliams,kopi liberika riau,add_to_wishlist,2024-06-02 14:09:08,
qwilliams,teh tayu,click,2024-05-08 02:05:09,
qwilliams,arak bali,click,2024-03-25 23:59:42,
qwilliams,kopi gayo ,click,2024-04-11 02:53:51,
qwilliams,lahang bambu,purchase,2024-07-27 03:02:55,
qwilliams,arak bali,rating,2024-11-30 21:30:10,5.0
qwilliams,kopi robusta lampung,purchase,2024-02-12 00:36:53,
qwilliams,jus patikala,rating,2024-02-07 08:46:21,2.0
qwilliams,baram,rating,2024-08-25 22:55:08,1.5
qwilliams,kopi joss,click,2024-07-03 14:58:28,
qwilliams,kopi robusta lampung,click,2023-12-14 06:23:47,
qwilliams,kopi sidikalang,rating,2024-08-28 04:07:23,1.5
qwilliams,kopi joss,purchase,2024-03-17 00:57:32,
qwilliams,sopi,click,2024-05-13 06:06:28,
qwilliams,kopi gayo ,click,2024-03-01 18:54:11,
qwilliams,teh gaharu,rating,2024-01-13 11:19:00,3.0
qwilliams,kawa daun,add_to_wishlist,2024-08-13 07:43:35,
qwilliams,kopi robusta lampung,click,2024-07-06 18:15:39,
qwilliams,kopi arabika kintamani,rating,2024-01-01 10:57:09,4.5
coreyhicks,kue mayang papan,purchase,2024-09-22 09:30:14,
coreyhicks,pempek,purchase,2024-09-28 09:21:05,
coreyhicks,carang gesing pisang,click,2024-05-14 21:31:53,
coreyhicks,ie seureubet,click,2024-04-14 03:18:55,
coreyhicks,kopi dabe,click,2024-06-01 10:10:23,
coreyhicks,es nona,click,2024-01-11 08:35:13,
coreyhicks,kembang goyang,rating,2024-08-25 07:51:46,1.0
coreyhicks,congyang,click,2024-04-15 19:21:33,
coreyhicks,poteng jaje tujak,click,2024-07-20 02:37:32,
coreyhicks,es selendang mayang,click,2024-08-15 08:36:05,
coreyhicks,cimpa,rating,2024-01-30 16:19:56,4.5
coreyhicks,es nona,click,2024-10-16 01:37:05,
coreyhicks,teh talua,purchase,2024-03-08 12:04:59,
coreyhicks,ce huan tiau,rating,2024-06-15 15:32:14,3.0
coreyhicks,kopi takar,purchase,2024-03-01 16:57:32,
coreyhicks,bajigur,click,2024-10-26 22:22:30,
coreyhicks,temet,purchase,2024-03-03 04:09:18,
coreyhicks,es sirup mak inang sayang,click,2024-10-23 12:19:06,
coreyhicks,jus patikala,rating,2024-06-08 13:20:15,1.0
coreyhicks,angeun lada,purchase,2024-06-01 06:51:55,
coreyhicks,angsle,purchase,2024-02-18 21:11:58,
coreyhicks,lepet jagung manis,click,2024-11-04 06:31:12,
coreyhicks,teh secang,purchase,2024-01-03 08:00:45,
coreyhicks,kue lepek binti,rating,2024-09-12 04:01:48,5.0
coreyhicks,es teler,purchase,2024-05-27 12:53:27,
coreyhicks,kopi takar,purchase,2024-03-23 19:05:23,
coreyhicks,lupis,rating,2024-09-19 22:37:15,5.0
gregorygates,patlau,click,2024-05-27 12:45:41,
gregorygates,kopi arabika flores bajawa,click,2024-02-27 14:34:44,
gregorygates,es sekoteng medan,purchase,2024-03-09 15:04:11,
gregorygates,pakis krispi ,purchase,2024-04-01 07:57:16,
gregorygates,congyang,rating,2024-03-19 04:02:18,4.0
gregorygates,makauhe tumpah,purchase,2024-06-26 19:33:48,
gregorygates,bir jawa,rating,2024-10-12 19:32:43,4.5
gregorygates,stmj,rating,2024-09-14 12:07:47,5.0
gregorygates,sate payau,click,2024-11-30 22:24:28,
gregorygates,pandap,click,2024-04-26 15:45:05,
gregorygates,tempoyak,rating,2024-10-28 20:40:26,3.0
gregorygates,kopi arabika kintamani,purchase,2024-05-22 23:11:25,
gregorygates,ikan gohu,click,2024-02-29 18:16:43,
gregorygates,roti jala,rating,2024-09-15 18:51:11,4.5
gregorygates,godok pisang,purchase,2024-08-13 19:55:43,
gregorygates,soto lamongan,purchase,2024-10-07 09:22:40,
gregorygates,mie koba,click,2024-03-21 22:46:10,
gregorygates,kopi sidikalang,click,2024-07-10 06:09:58,
gregorygates,sebuk kawo,purchase,2024-10-08 12:22:03,
gregorygates,saut,purchase,2024-11-14 08:09:25,
wking,stmj,rating,2024-02-23 01:03:10,3.5
wking,wedang ronde,purchase,2024-08-31 22:03:04,
wking,sambal raja,rating,2023-12-29 03:00:24,5.0
wking,kopi dabe,click,2024-10-20 04:38:00,
wking,pempek,click,2024-03-31 02:18:47,
wking,sambal colo-colo,click,2024-02-26 01:10:14,
wking,pempek,rating,2024-11-17 00:17:13,3.0
wking,mie gomak,purchase,2024-05-10 00:12:08,
wking,angeun lada,click,2024-02-28 10:47:44,
wking,karedok,add_to_wishlist,2024-11-15 23:43:11,
wking,bandrek,purchase,2024-01-06 08:31:37,
wking,wedang ronde,rating,2024-09-17 13:03:10,4.0
kiarawilliams,juhu ubut rota,purchase,2024-09-04 16:55:42,
kiarawilliams,makauhe tumpah,purchase,2024-07-28 15:46:47,
kiarawilliams,duo sale,purchase,2024-11-30 02:18:51,
kiarawilliams,es kelacin,click,2024-06-14 03:18:21,
kiarawilliams,kue bangkit,rating,2024-03-13 11:31:56,4.5
kiarawilliams,mie aceh,click,2024-01-08 08:30:16,
kiarawilliams,ikan bungkus,purchase,2024-07-16 02:58:07,
kiarawilliams,sagu sep,click,2024-08-10 06:55:15,
kiarawilliams,sate bandeng,add_to_wishlist,2024-05-25 20:06:08,
kiarawilliams,saut,click,2024-04-21 04:51:57,
kiarawilliams,jaje bendu,purchase,2024-10-24 16:35:32,
kiarawilliams,nagasari,purchase,2024-09-08 19:09:50,
kiarawilliams,kue paso,add_to_wishlist,2024-07-19 12:25:00,
kiarawilliams,nagasari,click,2024-08-10 13:24:43,
kiarawilliams,nasi tepeng,click,2024-09-11 02:18:36,
kiarawilliams,norohombi,rating,2024-01-05 05:53:14,5.0
kiarawilliams,roti jala,rating,2024-06-14 02:09:48,4.0
kiarawilliams,putu bambu,purchase,2024-10-14 14:17:15,
kiarawilliams,jagung bose,rating,2024-05-11 11:55:29,3.0
jamesjimenez,nasi tepeng,purchase,2024-02-01 10:45:07,
jamesjimenez,sate bulayak,click,2024-04-28 15:48:28,
jamesjimenez,jepa,rating,2024-11-08 06:43:17,2.5
jamesjimenez,godok pisang,purchase,2024-01-24 04:46:05,
jamesjimenez,pisang epe,purchase,2024-06-15 07:46:50,
jamesjimenez,mutioro jagung manis,click,2024-06-17 23:16:52,
jamesjimenez,soto kudus,purchase,2024-05-22 15:43:55,
jamesjimenez,norohombi,rating,2024-04-12 16:02:30,3.5
jamesjimenez,kerak telor,click,2024-09-23 04:17:24,
jamesjimenez,gabing,click,2024-06-23 03:05:00,
jamesjimenez,bakpia,rating,2024-05-14 06:58:42,5.0
jamesjimenez,bakat hiu,purchase,2024-02-15 11:53:58,
jamesjimenez,patlau,purchase,2024-09-26 03:46:54,
jamesjimenez,nasi jinggo,rating,2023-12-21 17:23:11,4.0
jamesjimenez,sayur ares,purchase,2024-03-19 09:05:58,
jamesjimenez,ikan kuah kuning,rating,2024-07-12 17:13:19,2.0
jamesjimenez,kue bangkit,rating,2024-01-25 14:46:44,4.5
jamesjimenez,sayur ares,add_to_wishlist,2024-06-25 17:09:02,
jamesjimenez,gatot,add_to_wishlist,2024-07-18 19:30:54,
jamesjimenez,mie gomak,purchase,2024-11-19 10:17:34,
jamesjimenez,gulai taboh,rating,2023-12-05 21:46:33,4.0
jamesjimenez,kue bangkit,rating,2023-12-10 10:07:56,3.0
jamesjimenez,sate temburung,rating,2024-10-09 04:14:46,4.5
kevin51,kopi luwak durian,rating,2023-12-24 11:59:09,4.0
kevin51,hihindat ni andalu,click,2024-08-07 07:55:55,
kevin51,klepon,click,2024-09-18 14:52:56,
kevin51,duo sale,purchase,2024-09-28 07:26:25,
kevin51,es lidah buaya,add_to_wishlist,2024-03-22 15:38:57,
kevin51,es buah matoa,add_to_wishlist,2023-12-10 09:02:51,
kevin51,es selendang mayang,purchase,2024-08-26 02:23:56,
wrightbrent,papeda,click,2024-05-25 06:57:33,
wrightbrent,bir kotjok,click,2024-01-24 07:21:21,
wrightbrent,kue satu,click,2024-11-19 09:28:27,
wrightbrent,ikan bungkus,purchase,2024-02-23 01:40:39,
wrightbrent,ikan kuah kuning,purchase,2024-01-15 16:32:17,
wrightbrent,nasi uduk,purchase,2024-04-28 04:24:01,
wrightbrent,lepet jagung manis,rating,2024-03-18 15:34:10,4.5
wrightbrent,pantiaw,click,2024-07-15 01:38:43,
wrightbrent,bihun bebek medan,click,2024-09-12 12:46:00,
wrightbrent,sinonggi,click,2024-08-27 19:28:30,
wrightbrent,paniki,rating,2024-11-24 17:44:21,5.0
wrightbrent,alame,add_to_wishlist,2024-02-18 02:27:10,
wrightbrent,gulai taboh,purchase,2024-06-15 06:10:12,
wrightbrent,mie celor,rating,2023-12-05 14:43:20,5.0
wrightbrent,bajigur,rating,2024-09-18 22:44:09,3.5
wrightbrent,bakat hiu,purchase,2023-12-23 04:13:16,
wrightbrent,jus marungga,click,2023-12-19 09:02:47,
wrightbrent,mie aceh,click,2024-05-13 14:23:48,
wrightbrent,nasi lapola,rating,2024-02-06 15:02:01,5.0
wrightbrent,kawa daun,rating,2023-12-19 16:10:54,5.0
wrightbrent,bubur sekoi,purchase,2024-07-01 18:43:42,
wrightbrent,sirup batumandi,click,2024-05-30 22:27:11,
wrightbrent,tinutuan,click,2024-10-24 21:27:50,
wrightbrent,kue goreng gadong,rating,2024-10-01 19:58:57,1.0
wrightbrent,kelicuk,click,2024-01-11 21:19:08,
wrightbrent,jepa,purchase,2024-11-09 20:58:00,
fishercatherine,es kacang merah,purchase,2024-10-05 05:08:26,
fishercatherine,sate bulayak,purchase,2024-07-18 16:45:03,
fishercatherine,pepes ikan patin kucai,click,2024-11-12 01:45:12,
fishercatherine,karedok,purchase,2023-12-05 00:42:21,
fishercatherine,kue jawada,purchase,2024-07-30 09:54:26,
fishercatherine,juhu ubut rota,rating,2024-07-09 21:03:54,3.0
fishercatherine,peuyeum,purchase,2024-06-19 02:31:46,
fishercatherine,rujak soto banyuwangi,purchase,2024-01-25 00:30:28,
fishercatherine,sayur ares,click,2023-12-09 19:22:17,
fishercatherine,kopi arabika kintamani,purchase,2024-04-16 03:28:05,
fishercatherine,sup gangan,rating,2024-01-10 16:24:05,2.5
fishercatherine,ce huan tiau,rating,2024-08-02 13:19:06,5.0
fishercatherine,dadar gulung,purchase,2024-07-20 14:20:47,
fishercatherine,kue paso,rating,2024-06-08 00:51:51,5.0
fishercatherine,es air mata pengantin,add_to_wishlist,2024-02-04 22:18:13,
fishercatherine,nasi jinggo,rating,2024-05-28 15:11:03,4.5
fishercatherine,pendap,rating,2024-06-28 19:31:38,4.0
fishercatherine,ayam betutu,purchase,2024-03-28 16:25:15,
fishercatherine,mina sarua,purchase,2024-02-02 14:25:41,
fishercatherine,kelicuk,rating,2024-11-07 08:12:15,5.0
olopez,rabeg,purchase,2024-10-25 00:39:05,
olopez,lahang bambu,click,2024-02-02 18:08:04,
olopez,gulai tambusu,click,2024-08-27 09:14:02,
olopez,lempah kuning,rating,2024-01-03 16:20:45,2.5
olopez,kue putu kuning,click,2024-11-11 09:38:50,
olopez,soto betawi,rating,2024-01-10 14:36:26,5.0
olopez,udang selingkuh,rating,2024-05-11 03:54:45,3.0
jacob11,kopi arabika flores bajawa,click,2024-02-19 20:47:59,
jacob11,arak bali,rating,2024-10-17 12:13:12,4.5
jacob11,kopi gayo ,purchase,2024-11-07 19:17:45,
jacob11,kawa daun,purchase,2024-11-08 18:21:16,
jacob11,kopi arabika kintamani,purchase,2024-02-01 11:40:59,
jacob11,lahang bambu,rating,2024-09-03 17:03:36,4.5
jacob11,kopi liberika riau,click,2024-06-09 18:54:00,
jacob11,baram,purchase,2024-01-13 14:20:42,
jacob11,jus patikala,click,2024-11-14 09:31:28,
jacob11,jus patikala,rating,2024-02-09 16:09:34,5.0
jacob11,kawa daun,rating,2024-02-14 16:46:41,4.0
jacob11,swansrai,rating,2024-11-14 03:17:07,5.0
jacob11,teh tayu,rating,2024-05-05 01:16:58,3.5
jacob11,baram,purchase,2024-08-28 16:50:10,
jacob11,sopi,purchase,2023-12-20 14:54:14,
jacob11,kopi luwak durian,click,2024-05-13 01:12:50,
jacob11,sopi,click,2024-04-11 17:44:31,
jacob11,kopi sidikalang,purchase,2024-03-29 00:05:31,
jacob11,lahang bambu,click,2024-05-13 16:10:09,
jacob11,kopi robusta lampung,rating,2024-07-30 00:35:49,1.0
jacob11,kopi arabika kintamani,purchase,2024-03-12 22:06:42,
jacob11,kopi takar,click,2024-07-09 06:43:21,
jacob11,lahang bambu,click,2024-08-13 22:06:43,
jacob11,lahang bambu,rating,2023-12-24 15:17:42,4.0
davidwalker,kawok,rating,2024-11-02 18:24:18,4.0
davidwalker,mina sarua,click,2024-05-03 14:02:58,
davidwalker,kopi joss,rating,2024-06-16 06:58:28,5.0
davidwalker,godok pisang,click,2023-12-27 13:30:04,
davidwalker,rujak cingur,add_to_wishlist,2024-08-28 03:39:40,
davidwalker,mina sarua,click,2023-12-10 07:49:57,
davidwalker,kopi luwak durian,click,2024-09-21 00:22:10,
davidwalker,nagasari,rating,2024-02-19 13:56:56,4.0
davidwalker,lontong medan,click,2024-08-26 21:46:23,
davidwalker,arak bali,rating,2024-06-19 23:16:54,2.5
davidwalker,es bilungka,click,2024-02-05 18:07:00,
davidwalker,sagu lempeng,click,2024-07-12 18:39:02,
davidwalker,cimpa,click,2024-07-22 00:32:15,
davidwalker,sate lilit,click,2024-08-15 18:59:19,
davidwalker,jaje bendu,add_to_wishlist,2024-11-02 19:45:39,
davidwalker,keladi tumbuk,add_to_wishlist,2023-12-21 10:23:38,
davidwalker,duo sale,rating,2024-07-21 01:06:06,3.5
davidwalker,carang gesing pisang,click,2024-11-26 09:21:38,
davidwalker,rendang,purchase,2024-11-05 13:03:12,
davidwalker,plecing kangkung,click,2024-01-05 23:27:28,
davidwalker,kopi liberika riau,purchase,2023-12-23 21:58:16,
davidwalker,soto betawi,rating,2024-02-16 09:21:21,3.5
davidwalker,arak bali,add_to_wishlist,2024-11-22 16:21:07,
davidwalker,lemet singkong,purchase,2024-08-26 14:36:31,
davidwalker,duo sale,purchase,2023-12-05 11:19:41,
davidwalker,lemet singkong,purchase,2023-12-23 11:35:18,
davidwalker,bika bakar mandailing,rating,2024-10-14 06:34:43,3.5
davidwalker,lepet jagung manis,purchase,2024-07-01 20:21:18,
davidwalker,celimbungan,add_to_wishlist,2024-10-09 10:16:45,
davidwalker,kerak telor,click,2024-07-05 11:02:39,
davidwalker,sayur ares,click,2024-02-28 05:17:20,
jacobrodriguez,ketupat ketan,rating,2024-03-20 08:39:00,4.5
jacobrodriguez,nasi bekepor,add_to_wishlist,2024-10-03 03:09:41,
jacobrodriguez,papeda,rating,2024-03-25 14:05:53,5.0
jacobrodriguez,udang selingkuh,purchase,2024-08-29 00:27:31,
jacobrodriguez,bakmi jawa,add_to_wishlist,2024-01-13 07:17:16,
jacobrodriguez,nasi gandul,rating,2024-06-04 20:52:24,4.5
jacobrodriguez,norohombi,add_to_wishlist,2024-07-24 23:16:34,
jacobrodriguez,gatang kenari,click,2024-04-02 00:51:20,
jacobrodriguez,kopi gayo ,click,2024-06-15 13:51:49,
jacobrodriguez,nasi gemuk,purchase,2024-06-30 23:32:07,
jacobrodriguez,pempek,rating,2024-10-12 00:41:34,2.5
jacobrodriguez,roti jala,purchase,2023-12-13 18:11:39,
jacobrodriguez,tinutuan,rating,2024-10-09 18:58:48,1.0
jacobrodriguez,bubur pedas,purchase,2024-06-29 21:03:00,
jacobrodriguez,kue talam pisang,click,2024-03-12 01:16:41,
jacobrodriguez,sate bandeng,purchase,2024-03-09 07:25:54,
